"Topic","Sentiment","TweetId","TweetDate","TweetText"
"Topic Placeholder","negative","2329166382","Thu Jun 25 10:25:43 PDT 2009","new bad habit: picking at the skin on my upper arms, I am bleeding "
"Topic Placeholder","negative","2329166627","Thu Jun 25 10:25:44 PDT 2009","@toby_stevens Yep  http://news.bbc.co.uk/1/hi/entertainment/8118426.stm"
"Topic Placeholder","negative","2329166924","Thu Jun 25 10:25:45 PDT 2009","@pauldawalibi @nairapemberton What's wrong with Plain Jane? "
"Topic Placeholder","negative","2329166931","Thu Jun 25 10:25:45 PDT 2009","Hate how someone else took my nick "
"Topic Placeholder","negative","2329167010","Thu Jun 25 10:25:46 PDT 2009","good sides of the day-I bought myself a big ass bottle of Dr. Pepper...and it's all miiinne! College dun 4 summer! Bad-i broke my finger! "
"Topic Placeholder","negative","2329167015","Thu Jun 25 10:25:46 PDT 2009","@gronumbulator that's awful  were they still there when you got back, with their smug, guilty faces?"
"Topic Placeholder","negative","2329167092","Thu Jun 25 10:25:46 PDT 2009","@frankferragine not bad here in Barrie yet... I am sure it is coming!! "
"Topic Placeholder","negative","2329167358","Thu Jun 25 10:25:47 PDT 2009","@sign4baby we have a suv and small hybrid- I love them both but hate filling up the suv  hybrid too small for business though"
"Topic Placeholder","negative","2329167391","Thu Jun 25 10:25:47 PDT 2009","Sucks. Not sux. I miss you so much "
"Topic Placeholder","negative","2329167429","Thu Jun 25 10:25:47 PDT 2009","Very disappointed that there are no tourist traps left in Lancaster "
"Topic Placeholder","negative","2329167439","Thu Jun 25 10:25:48 PDT 2009","Already dreading being car-less tomorrow!!!  boo hoo"
"Topic Placeholder","negative","2329167830","Thu Jun 25 10:25:49 PDT 2009","made a HUGE mistake at work. boss is not happy. can't take it back now. this sucks "
"Topic Placeholder","negative","2329168356","Thu Jun 25 10:25:51 PDT 2009","http://twitpic.com/8dx00 - FUCK. my iphone backup is on my old laptop "
"Topic Placeholder","negative","2329168613","Thu Jun 25 10:25:52 PDT 2009","@Midgley Haha Wish I Could! But Im In Edinburgh...  Lol! &lt;3 x"
"Topic Placeholder","negative","2329168668","Thu Jun 25 10:25:53 PDT 2009","@FlyingAce75 Oh no!  She died.    I always thought she was such a lovely woman and a wonderful person.  You will be missed, Farrah."
"Topic Placeholder","negative","2329168959","Thu Jun 25 10:25:54 PDT 2009","RIP to the original Charlies Angel Farrah Fawcett "
"Topic Placeholder","negative","2329169757","Thu Jun 25 10:25:57 PDT 2009"," Farrah Fawcett... one less charlie's angel but one more angel for god"
"Topic Placeholder","negative","2329169827","Thu Jun 25 10:25:58 PDT 2009","dam i been sleep  to long "
"Topic Placeholder","negative","2329169947","Thu Jun 25 10:25:59 PDT 2009","Just got done with a funeral was at same place as my dad's, i barely made it through. "
"Topic Placeholder","negative","2329170131","Thu Jun 25 10:25:59 PDT 2009","why am tipsy at 1:30 in the afternoon. Thanks Theresa! Sad u r leaving "
"Topic Placeholder","negative","2329170276","Thu Jun 25 10:26:00 PDT 2009","why am tipsy at 1:30 in the afternoon. Thanks Theresa! Sad u r leaving "
"Topic Placeholder","negative","2329170385","Thu Jun 25 10:26:00 PDT 2009","has a feeling the rest of the day is going to be crappy. "
"Topic Placeholder","negative","2329170393","Thu Jun 25 10:26:00 PDT 2009","@JapanNewbie woohoo I'm all for slack time.. I'm goin crazy at work "
"Topic Placeholder","negative","2329170631","Thu Jun 25 10:26:02 PDT 2009","Scratch that.. No pool today "
"Topic Placeholder","negative","2329170797","Thu Jun 25 10:26:02 PDT 2009","@markhoppus  my girlfriend just dumped me, got anything cool 2 say 2 me? i've loved blink for years but not even &quot;down&quot; can stop the pain "
"Topic Placeholder","negative","2329171365","Thu Jun 25 10:26:04 PDT 2009","It's 3:30 am and I can't sleep  I'm sad "
"Topic Placeholder","negative","2329171642","Thu Jun 25 10:26:05 PDT 2009","i said &quot;hello&quot; to a gal to chat wid her and she replies &quot;hi....i gotta go bye&quot; .... oh man wat a draag.... "
"Topic Placeholder","negative","2329171699","Thu Jun 25 10:26:06 PDT 2009","@djincredible @untouchableTQ all these hungry people...and no one thought of me ...  i'm a loser...that settles it lol"
"Topic Placeholder","negative","2329172005","Thu Jun 25 10:26:07 PDT 2009","@Novablue ah honey.   so sorry you're sick.  xoxo.   ~slg"
"Topic Placeholder","negative","2329172020","Thu Jun 25 10:26:07 PDT 2009","i just lost a follower...lame "
"Topic Placeholder","negative","2329172236","Thu Jun 25 10:26:08 PDT 2009","No farrah on my list "
"Topic Placeholder","negative","2329172688","Thu Jun 25 10:26:10 PDT 2009","@LovePaper oh no! that's my fear, i have no trust for the mail system. i'm always wondering...sorry for you "
"Topic Placeholder","negative","2329173103","Thu Jun 25 10:26:12 PDT 2009","Dnt want to get up "
"Topic Placeholder","negative","2329173489","Thu Jun 25 10:26:13 PDT 2009","So sad to hear about Farrah Fawcett "
"Topic Placeholder","negative","2329173512","Thu Jun 25 10:26:13 PDT 2009","@houstonbeauty yea,not til September "
"Topic Placeholder","negative","2329174450","Thu Jun 25 10:26:17 PDT 2009","@officialmgnfox Sorry about your day  Hope it gets better"
"Topic Placeholder","negative","2329174453","Thu Jun 25 10:26:17 PDT 2009","Rest in peace, Farrah.. "
"Topic Placeholder","negative","2329174580","Thu Jun 25 10:26:18 PDT 2009","Oh no! Farrah fawcett has passed away...  what a week"
"Topic Placeholder","negative","2329175007","Thu Jun 25 10:26:19 PDT 2009","is still thinking he might be lucky enough to win a #squarespace iphone, but karma seems limited a hospital stay for my wife.  #facebook"
"Topic Placeholder","negative","2329175109","Thu Jun 25 10:26:20 PDT 2009","hopes farrah fawcett is kicking ass and catching bad guys with style in heaven as she did so well while she was here on earth "
"Topic Placeholder","negative","2329175157","Thu Jun 25 10:26:20 PDT 2009","sadness...just read that Farrah Fawcett died today....she'll be missed "
"Topic Placeholder","negative","2329175310","Thu Jun 25 10:26:21 PDT 2009","@QueenInMyCity yeah you can't do that if u leave ur phone on... "
"Topic Placeholder","negative","2329175347","Thu Jun 25 10:26:21 PDT 2009","sitting in the parking lot back from lunch...i dont want to go inside  too perfect out for laying in the pool"
"Topic Placeholder","negative","2329175517","Thu Jun 25 10:26:22 PDT 2009","Home alone :/ im always such a loner "
"Topic Placeholder","negative","2329175528","Thu Jun 25 10:26:22 PDT 2009","oh man. :'( Farrah Fawcett died this morning. man...THE Charlie's Angel. I'm praying for her family. This is just....really sad. "
"Topic Placeholder","negative","2329175802","Thu Jun 25 10:26:23 PDT 2009","Wow I can't believe Farrah Fawcett died  another one of my blonde icons has passed  Pammy Anderson u better take care of yourself!"
"Topic Placeholder","negative","2329175993","Thu Jun 25 10:26:24 PDT 2009","its storming "
"Topic Placeholder","negative","2329176087","Thu Jun 25 10:26:24 PDT 2009","Farrah Fawcett succumbed to the ass-cancer. "
"Topic Placeholder","negative","2329176298","Thu Jun 25 10:26:25 PDT 2009","i'm so hungry right now "
"Topic Placeholder","negative","2329176482","Thu Jun 25 10:26:26 PDT 2009","wishes he could win a holiday for his familty "
"Topic Placeholder","negative","2329176730","Thu Jun 25 10:26:27 PDT 2009","@TuesdayBlues HAHA SHUT UP WENNA. IT'S MAKING ME MISS YOU EVEN MORE "
"Topic Placeholder","negative","2329176803","Thu Jun 25 10:26:27 PDT 2009","....I am being followed by 'trekkie shop', bitch I don't even like those kind of shows. "
"Topic Placeholder","negative","2329176826","Thu Jun 25 10:26:27 PDT 2009","oh so sad about farrah fawcett's death. "
"Topic Placeholder","negative","2329177127","Thu Jun 25 10:26:29 PDT 2009","@sotwitty Not gonna happen today. "
"Topic Placeholder","negative","2329177285","Thu Jun 25 10:26:29 PDT 2009","@itsroomi  Hi girl! How are u? Oh u feel bad..  Why? Can i help u? ^^"
"Topic Placeholder","negative","2329177460","Thu Jun 25 10:26:30 PDT 2009","and that should say habanero... the spanish n screwed it up "
"Topic Placeholder","negative","2329177836","Thu Jun 25 10:26:32 PDT 2009","i don't want to email any more CVs. i'm bored of emailing CVs. i feel crappy "
"Topic Placeholder","negative","2329177844","Thu Jun 25 10:26:32 PDT 2009","Laying aroundd. I don't feel good, "
"Topic Placeholder","negative","2329178170","Thu Jun 25 10:26:33 PDT 2009","Just lost $8 on the first round of poker playing 10/20c. "
"Topic Placeholder","negative","2329178327","Thu Jun 25 10:26:34 PDT 2009","@BAMbam_12 word  uggghh im doing well pretty anxious for this performance tonight."
"Topic Placeholder","negative","2329178469","Thu Jun 25 10:26:34 PDT 2009","I just found out that Farrah Fawcett has passed away after her long battle with cancer. God bless her family!  "
"Topic Placeholder","negative","2329178530","Thu Jun 25 10:26:35 PDT 2009","R.I.P. my grandma(royice marcucci) 6.25.2009 at 12:12 central time "
"Topic Placeholder","negative","2329178550","Thu Jun 25 10:26:35 PDT 2009","getting ready, work 2-10 tonight. "
"Topic Placeholder","negative","2329178558","Thu Jun 25 10:26:35 PDT 2009","Farrah Fawcett died at 9:30 this mornings. "
"Topic Placeholder","negative","2329178603","Thu Jun 25 10:26:35 PDT 2009","heading to the dentist, this is gunna suck so bad. "
"Topic Placeholder","negative","2329178910","Thu Jun 25 10:26:36 PDT 2009","Farrah Fawcett has died  WE need to find a cure for cancer. Prayers to her family!"
"Topic Placeholder","negative","2329179227","Thu Jun 25 10:26:37 PDT 2009","@eblerim yes, VM is down for more than 10 days now  But you should be able to e-mail me at my work address"
"Topic Placeholder","negative","2329179316","Thu Jun 25 10:26:38 PDT 2009","@stixizza where r u friend??? i miss u "
"Topic Placeholder","negative","2329179323","Thu Jun 25 10:26:38 PDT 2009","1.24 am....finished my assignment...CE-LE-BRATE GOOD TIMES COME ON! now, study for my test....no sleep at all for me tonight! goody  "
"Topic Placeholder","negative","2329179378","Thu Jun 25 10:26:38 PDT 2009","fighting this darn sinus trouble I have. "
"Topic Placeholder","negative","2329179408","Thu Jun 25 10:26:38 PDT 2009","is sad about Farrah "
"Topic Placeholder","negative","2329179870","Thu Jun 25 10:26:40 PDT 2009","Going to chill out @ Arne's place. The @ is seperate, since he doesn't tweet "
"Topic Placeholder","negative","2329179894","Thu Jun 25 10:26:40 PDT 2009","@gillieschick Your boyfriend misses you, too. "
"Topic Placeholder","negative","2329197701","Thu Jun 25 10:27:57 PDT 2009","Back frpm sports and i´m so ill - that´s not good! I need a nurse to become healthy. It´s cold and all hurts...i hate it!!!!!! "
"Topic Placeholder","negative","2329197770","Thu Jun 25 10:27:57 PDT 2009","omg i just found out farrah fawcett died. "
"Topic Placeholder","negative","2329197868","Thu Jun 25 10:27:58 PDT 2009","@LisaHopeCyrus yes he was such a jerk and so mean! I really thought we were friends!  goshh im so mad at him"
"Topic Placeholder","negative","2329197911","Thu Jun 25 10:27:58 PDT 2009","is sad that Farrah Fawcett just died  http://plurk.com/p/13ycf6"
"Topic Placeholder","negative","2329198107","Thu Jun 25 10:27:59 PDT 2009","@alex11790 yes yes I am  its exhaustinggg"
"Topic Placeholder","negative","2329198120","Thu Jun 25 10:27:59 PDT 2009","One of my fav icons has passed away - RIP Farrah Fawcett  "
"Topic Placeholder","negative","2329198382","Thu Jun 25 10:28:00 PDT 2009","Been in Photoshop 2 days straight and finally finished a big $500 project! Feel so successful!  and tired lol.... got more to do tho "
"Topic Placeholder","negative","2329198886","Thu Jun 25 10:28:02 PDT 2009","So tired, not ready for work, throat hurts, complain "
"Topic Placeholder","negative","2329198907","Thu Jun 25 10:28:02 PDT 2009","@ladykatiejane Sorry you lost your watch  We know how strange it feels to not have one on!"
"Topic Placeholder","negative","2329199154","Thu Jun 25 10:28:03 PDT 2009","@rlangeles no.  I slept Ina lil.. But it still hurts."
"Topic Placeholder","negative","2329199222","Thu Jun 25 10:28:04 PDT 2009","cheer---2-a-days  today and tomorrow..... "
"Topic Placeholder","negative","2329199295","Thu Jun 25 10:28:04 PDT 2009","Today's Hair Style : Basic Bun - I do have to work today  no fun!"
"Topic Placeholder","negative","2329199457","Thu Jun 25 10:28:05 PDT 2009","Farrah was one of my favorite actresses..  "
"Topic Placeholder","negative","2329199550","Thu Jun 25 10:28:05 PDT 2009","All dressed up and ready for Graduands Dinner at college. Last ever 'formal' - sadface "
"Topic Placeholder","negative","2329200069","Thu Jun 25 10:28:07 PDT 2009","dinner with my mum and my sis!! my dad is in the hospital "
"Topic Placeholder","negative","2329200255","Thu Jun 25 10:28:08 PDT 2009","Miami is awesome so sad my trip is almost over "
"Topic Placeholder","negative","2329200292","Thu Jun 25 10:28:08 PDT 2009","thinks everyone should flip out their layers this week in honor of Farrah. RIP my favorite FABULOUS Charlie's Angel "
"Topic Placeholder","negative","2329200340","Thu Jun 25 10:28:08 PDT 2009","@mcdeezer. Aww shoot. Wonder if she tied the knot with Ryan O'Neal before she died. Sad "
"Topic Placeholder","negative","2329200457","Thu Jun 25 10:28:09 PDT 2009","Ugh I really don't want to go to school today. "
"Topic Placeholder","negative","2329201408","Thu Jun 25 10:28:12 PDT 2009","@teemwilliams tell her to pray for me too!! i have the same problem "
"Topic Placeholder","negative","2329202126","Thu Jun 25 10:28:15 PDT 2009","got down to $0 in checking over a week ago. Luckily $200 automatically transferred from savings.    This sux."
"Topic Placeholder","negative","2329202288","Thu Jun 25 10:28:16 PDT 2009","RIP Farrah, I hope you have some peace now "
"Topic Placeholder","negative","2329202675","Thu Jun 25 10:28:18 PDT 2009","RIP Jill Monroe. "
"Topic Placeholder","negative","2329202936","Thu Jun 25 10:28:19 PDT 2009","doesnt know what to do "
"Topic Placeholder","negative","2329203180","Thu Jun 25 10:28:20 PDT 2009","said goodbye to sam and rachel "
"Topic Placeholder","negative","2329203219","Thu Jun 25 10:28:20 PDT 2009",".good for miley..i'm still awake in te MIDNIGHT.. "
"Topic Placeholder","negative","2329203336","Thu Jun 25 10:28:21 PDT 2009","Big lump in my throat from reading about Farrah Fawcett's passing...saddens me tremendously whenever someone loses a battle w/ cancer "
"Topic Placeholder","negative","2329203338","Thu Jun 25 10:28:21 PDT 2009","@nitchxo I get pressure behind my left eye sometimes  hows your essay gone?"
"Topic Placeholder","negative","2329203475","Thu Jun 25 10:28:21 PDT 2009","i have nothing to do now  ugh"
"Topic Placeholder","negative","2329203761","Thu Jun 25 10:28:22 PDT 2009","I'm so sad I'm leaving FL "
"Topic Placeholder","negative","2329204067","Thu Jun 25 10:28:24 PDT 2009","@shelbytyszka hmm, that doesn't sound anywhere remotely close to california!! @one_call y are you trying to make me not like youuuuu?  ha"
"Topic Placeholder","negative","2329204298","Thu Jun 25 10:28:25 PDT 2009","@ehasselbeck wtching the show 10:28am here...WA. topic is Farrah she was still alive...I just went online found she had already passed "
"Topic Placeholder","negative","2329204327","Thu Jun 25 10:28:25 PDT 2009","ugh, all my pics r too bog 4 twitter "
"Topic Placeholder","negative","2329204524","Thu Jun 25 10:28:26 PDT 2009","I feel so dumb because my host  so smart at all this site stuff and I don't know that much! "
"Topic Placeholder","negative","2329204554","Thu Jun 25 10:28:26 PDT 2009","R.I.P. Farrah God bless My prayers and love go's out to Her family and friends so sad "
"Topic Placeholder","negative","2329204559","Thu Jun 25 10:28:26 PDT 2009","Farrah Fawcett passed away...so sad "
"Topic Placeholder","negative","2329204621","Thu Jun 25 10:28:26 PDT 2009","Just payed my WAY OVERDUE zta dues. Goodbye $350. That's a good two wks of work.  how depressing. Ruined my day....but at least it's done."
"Topic Placeholder","negative","2329204651","Thu Jun 25 10:28:26 PDT 2009","and I think it has a mind of its own,like it always ring when I'm taking a leak..jeez that makes whole thing embarrassingly musical "
"Topic Placeholder","negative","2329204705","Thu Jun 25 10:28:27 PDT 2009","@iaintnohomo  Banana will be playing later. BUT. Shell be playing with Caro."
"Topic Placeholder","negative","2329204790","Thu Jun 25 10:28:27 PDT 2009","@koolgirl37 read my tweet below "
"Topic Placeholder","negative","2329204835","Thu Jun 25 10:28:27 PDT 2009","My life  http://mattf.ca/2009/06/24/yay-me/"
"Topic Placeholder","negative","2329204987","Thu Jun 25 10:28:28 PDT 2009","Tried to get the mutant Fawkes to follow me but he wouldn't  it's so lonely without followers I have never had one :$"
"Topic Placeholder","negative","2329205009","Thu Jun 25 10:28:28 PDT 2009","Sick  Spending my day laying in bed listening to @taylorswift13"
"Topic Placeholder","negative","2329205038","Thu Jun 25 10:28:28 PDT 2009","Gmail is down? "
"Topic Placeholder","negative","2329205473","Thu Jun 25 10:28:30 PDT 2009","rest in peace Farrah! So sad "
"Topic Placeholder","negative","2329205574","Thu Jun 25 10:28:30 PDT 2009","@Eric_Urbane Sounds like a rival is flagging your ads. Not much you can do about that though "
"Topic Placeholder","negative","2329205794","Thu Jun 25 10:28:31 PDT 2009","has to resit exams over summer...  wishes he worked harder at first year of uni..."
"Topic Placeholder","positive","1467822272","Mon Apr 06 22:22:45 PDT 2009","I LOVE @Health4UandPets u guys r the best!! "
"Topic Placeholder","positive","1467822273","Mon Apr 06 22:22:45 PDT 2009","im meeting up with one of my besties tonight! Cant wait!!  - GIRL TALK!!"
"Topic Placeholder","positive","1467822283","Mon Apr 06 22:22:46 PDT 2009","@DaRealSunisaKim Thanks for the Twitter add, Sunisa! I got to meet you once at a HIN show here in the DC area and you were a sweetheart. "
"Topic Placeholder","positive","1467822287","Mon Apr 06 22:22:46 PDT 2009","Being sick can be really cheap when it hurts too much to eat real food  Plus, your friends make you soup"
"Topic Placeholder","positive","1467822293","Mon Apr 06 22:22:46 PDT 2009","@LovesBrooklyn2 he has that effect on everyone "
"Topic Placeholder","positive","1467822391","Mon Apr 06 22:22:47 PDT 2009","@ProductOfFear You can tell him that I just burst out laughing really loud because of that  Thanks for making me come out of my sulk!"
"Topic Placeholder","positive","1467822447","Mon Apr 06 22:22:51 PDT 2009","@r_keith_hill Thans for your response. Ihad already find this answer "
"Topic Placeholder","positive","1467822465","Mon Apr 06 22:22:48 PDT 2009","@KeepinUpWKris I am so jealous, hope you had a great time in vegas! how did you like the ACM's?! LOVE YOUR SHOW!! "
"Topic Placeholder","positive","1467822489","Mon Apr 06 22:22:49 PDT 2009","@tommcfly ah, congrats mr fletcher for finally joining twitter "
"Topic Placeholder","positive","1467822496","Mon Apr 06 22:22:49 PDT 2009","@e4VoIP I RESPONDED  Stupid cat is helping me type. Forgive errors "
"Topic Placeholder","positive","1467822530","Mon Apr 06 22:22:49 PDT 2009","crazy day of school. there for 10 hours straiiight. about to watch the hills. @spencerpratt told me too! ha. happy birthday JB! "
"Topic Placeholder","positive","1467822531","Mon Apr 06 22:22:49 PDT 2009","@naughtyhaughty HOW DID I FORGET ABOUT TWO AND A HALF MEN?!?!? I LOVE THAT SHOW!!! "
"Topic Placeholder","positive","1467822635","Mon Apr 06 22:22:51 PDT 2009","@nileyjileyluver Haha, don't worry! You'll get the hang of it! "
"Topic Placeholder","positive","1467822729","Mon Apr 06 22:22:52 PDT 2009","@soundwav2010 At least I won't be the only one feeling lost! This may cause me many later than usual nights, already addicting "
"Topic Placeholder","positive","1467822796","Mon Apr 06 22:22:53 PDT 2009","@LutheranLucciol Make sure you DM me if you post a link to that video! &lt;LOL&gt;So I don't miss it   Better get permission and blessing first?"
"Topic Placeholder","positive","1467822814","Mon Apr 06 22:22:54 PDT 2009","Just added tweetie to my new iPhone "
"Topic Placeholder","positive","1467822899","Mon Apr 06 22:22:58 PDT 2009","@michellardi i really don't know. i think its Globe!  yeah! sana gumaling na ko para alam ko na din kung makakasama ako! )"
"Topic Placeholder","positive","1467822924","Mon Apr 06 22:22:55 PDT 2009","@nicolerichie: your picture is very sweet "
"Topic Placeholder","positive","1467822936","Mon Apr 06 22:22:57 PDT 2009","Catching Up on Emails, RSS and Random BACN. Then I'm cutting out early tonight (11:30PM) to have Dinner with @lauraw "
"Topic Placeholder","positive","1467822964","Mon Apr 06 22:22:56 PDT 2009","Dancing around the room in Pjs, jamming to my ipod. Getting dizzy. Well twitter, you asked! "
"Topic Placeholder","positive","1467822994","Mon Apr 06 22:22:56 PDT 2009","Didn't place in the Peeps contest but thanks for voting anyways. "
"Topic Placeholder","positive","1467823016","Mon Apr 06 22:22:57 PDT 2009","Going to bed so goodnight everyone  and sweet dreams  http://twitpic.com/2y2e0"
"Topic Placeholder","positive","1467823046","Mon Apr 06 22:22:57 PDT 2009","@LittleLumen walking over to put the deposit down tomorrow "
"Topic Placeholder","positive","1467823079","Mon Apr 06 22:22:58 PDT 2009","is now followinq @DAChesterFrench , you shud do tha same "
"Topic Placeholder","positive","1467823109","Mon Apr 06 22:22:58 PDT 2009","@LordPov Are you meant to add on the back of that &quot;twittering from a toilet cubicle somewhere&quot;? "
"Topic Placeholder","positive","1467823132","Mon Apr 06 22:22:58 PDT 2009","Aw i'm holding my new puppy. Well He's not mine but He's a cutie. "
"Topic Placeholder","positive","1467823216","Mon Apr 06 22:23:00 PDT 2009","@iJohn kitteh is sleepin on my crotch which proves she likes me more "
"Topic Placeholder","positive","1467823363","Mon Apr 06 22:23:02 PDT 2009","@DramaBeats agreed "
"Topic Placeholder","positive","1467823405","Mon Apr 06 22:23:03 PDT 2009","reaching amritsar in an hour and (if i find a bus) should be at wagah border by 2pm  - http://bkite.com/06fuJ"
"Topic Placeholder","positive","1467823594","Mon Apr 06 22:23:05 PDT 2009","@ALBinLA.  I was just thinking about you tonight!  You have to let me be the first to interview you're a famous super star "
"Topic Placeholder","positive","1467823618","Mon Apr 06 22:23:06 PDT 2009","happy to spend time with the family. "
"Topic Placeholder","positive","1467823631","Mon Apr 06 22:23:06 PDT 2009","finally going to bed!  so tired. Was gonna watch The Hills but didnt =/"
"Topic Placeholder","positive","1467823643","Mon Apr 06 22:23:06 PDT 2009","so effing tired of my throat hurting.... ooooohh... i just got a crazy craving for a pina colada/banana slushie!!!! "
"Topic Placeholder","positive","1467823719","Mon Apr 06 22:23:07 PDT 2009","@deon upload di indowebster dong banggggg "
"Topic Placeholder","positive","1467823824","Mon Apr 06 22:23:09 PDT 2009","@wisdomous you're welcome. glad you enjoyed it. "
"Topic Placeholder","positive","1467823826","Mon Apr 06 22:23:09 PDT 2009","@hawaii808shellz hAhAHA!! omG! we wer bOth laughiN off d hOOk!  cuz das hOW we roLLL...ryt sheLdawg?"
"Topic Placeholder","positive","1467823876","Mon Apr 06 22:23:12 PDT 2009","@SickWithThePen awww pookie feel better. I'll pray for you...and BAG the nurse up "
"Topic Placeholder","positive","1467823919","Mon Apr 06 22:23:10 PDT 2009","YAY! found a new cuddle buddy "
"Topic Placeholder","positive","1467823936","Mon Apr 06 22:23:11 PDT 2009","I think I met my first &quot;snob&quot; on twitter tonight. Too bad. Life goes on! "
"Topic Placeholder","positive","1467823989","Mon Apr 06 22:23:12 PDT 2009","Across the Universe. Sleep. Rehearsal tomorrow. "
"Topic Placeholder","positive","1467824005","Mon Apr 06 22:23:14 PDT 2009","@annabellee dry sweet potato, huh? "
"Topic Placeholder","positive","1467824088","Mon Apr 06 22:23:13 PDT 2009","@JonathanRKnight Hi Jon! Great to hear from you! See you on the cruise, I cannot wait! Hope all is well on the Knight bus!  You are loved!"
"Topic Placeholder","positive","1467824094","Mon Apr 06 22:23:16 PDT 2009","having a long conversation with mom on phone "
"Topic Placeholder","positive","1467824118","Mon Apr 06 22:23:14 PDT 2009","@suitelifeofkell yayyy! lol. i just requested herrr. what did she say? "
"Topic Placeholder","positive","1467824185","Mon Apr 06 22:23:15 PDT 2009","Practicing lines/mannerisms/voices for upcoming feature shoot.  Probably driving Brock crazy.  "
"Topic Placeholder","positive","1467824221","Mon Apr 06 22:23:16 PDT 2009","Going to go and read new moon for the 3rd time  I cant get enough of twilight series "
"Topic Placeholder","positive","1467824298","Mon Apr 06 22:23:17 PDT 2009","today is our two month anniversary!!! i love you sooooooo much Diana. omg you dont even know  TAR HEELS WON THE NCAA WOOT!!!!!"
"Topic Placeholder","positive","1467824377","Mon Apr 06 22:23:18 PDT 2009","I am bored "
"Topic Placeholder","positive","1467824422","Mon Apr 06 22:23:19 PDT 2009","@stevecla it is a wallpaper with Red Square I was asking for "
"Topic Placeholder","positive","1467824454","Mon Apr 06 22:23:20 PDT 2009","@r_keith_hill Thanks for your response. Ihad already find this answer "
"Topic Placeholder","positive","1467824474","Mon Apr 06 22:23:20 PDT 2009","@Pope_Mello Well yeah! I only noticed cuz i'm BB too. "
"Topic Placeholder","positive","1467824495","Mon Apr 06 22:23:20 PDT 2009","Just tryna get inspired thats all "
"Topic Placeholder","positive","1467824532","Mon Apr 06 22:23:21 PDT 2009","@KourtneyKardash Can't get up early enough!!!  Night workouts are much better. "
"Topic Placeholder","positive","1467824550","Mon Apr 06 22:23:21 PDT 2009","@ladygaga Can't wait to see ur hot ass in Austin! woot woot!!! annnd love the bob with purple, i went the royal color way as well "
"Topic Placeholder","positive","1467824562","Mon Apr 06 22:23:21 PDT 2009","@QuotableBuffy I got a bunch of Buffy songs too! One of my faves is &quot;Vivian&quot; by Nerf Herder, when Faith met Spike in Buffy's body. "
"Topic Placeholder","positive","1467824600","Mon Apr 06 22:23:21 PDT 2009","#Devunity Wallpaper  Check this out !   --&gt;    http://twitpic.com/2y2e2"
"Topic Placeholder","positive","1467824606","Mon Apr 06 22:23:22 PDT 2009","Morning Tweetland, a long day ahead! Hope everyone has a great day  "
"Topic Placeholder","positive","1467824647","Mon Apr 06 22:23:22 PDT 2009","   uploading pictures on friendster "
"Topic Placeholder","positive","1467824699","Mon Apr 06 22:23:23 PDT 2009","@ash_CT Aw dont you love that  I love for those days! Thanks about the pic ;-p"
"Topic Placeholder","positive","1467824794","Mon Apr 06 22:23:25 PDT 2009","noodlebox with amanda tonight "
"Topic Placeholder","positive","1467824828","Mon Apr 06 22:23:25 PDT 2009","@una_avion2010 Sorrry, I'm doing like 29823782 different things. Kevin Jonas' Girlfriend "
"Topic Placeholder","positive","1467824840","Mon Apr 06 22:23:25 PDT 2009","@fuzeb they are so serious too while singing like.. whoa  hehe lsd maybe? j/k lolol"
"Topic Placeholder","positive","1467824856","Mon Apr 06 22:23:26 PDT 2009","loving life... and loving you "
"Topic Placeholder","positive","1467824877","Mon Apr 06 22:23:26 PDT 2009","@ApothecaryJeri  I love Sicilians best damn pizza on the planet [says I] "
"Topic Placeholder","positive","1467824911","Mon Apr 06 22:23:27 PDT 2009","loves chocolate milk  and that is GF YEAH.."
"Topic Placeholder","positive","1467824998","Mon Apr 06 22:23:28 PDT 2009","Going to Sutter Creek tomorrow to tour an old Mine "
"Topic Placeholder","positive","1467825008","Mon Apr 06 22:23:28 PDT 2009","@bodycoach I'll look into that cho, I personally like strawberry but I'm going to become coach soon "
"Topic Placeholder","positive","1467825038","Mon Apr 06 22:23:29 PDT 2009","@little__fish guess where i live. the other side of the earth  east mesa, losiento"
"Topic Placeholder","positive","1467825086","Mon Apr 06 22:23:30 PDT 2009","@paula_paige3489 so apart from the sore... how was the tryouts? "
"Topic Placeholder","positive","1467825095","Mon Apr 06 22:23:30 PDT 2009","failed physics TEST... what a homo. keeen for the holidays (2 days to go) "
"Topic Placeholder","positive","1467825142","Mon Apr 06 22:23:31 PDT 2009","Just observed the update look of #Alexa website, http://tinyurl.com/c48gzf , looks great, seems Alexa is improving "
"Topic Placeholder","positive","1467825143","Mon Apr 06 22:23:31 PDT 2009","@leiabox so what can you tell us about it? I'm totally geeking out right now "
"Topic Placeholder","positive","1467825218","Mon Apr 06 22:23:34 PDT 2009","@theragingocean BonJour Spacecowboy,I wish I was either of it .I work with Kids, can go out whenever I want and go wherever I want to "
"Topic Placeholder","positive","1467825283","Mon Apr 06 22:23:35 PDT 2009","@Rebecca1158 goodnight. "
"Topic Placeholder","positive","1467825315","Mon Apr 06 22:23:33 PDT 2009","My brother is sick too lol. Quite weird "
"Topic Placeholder","positive","1467825354","Mon Apr 06 22:23:34 PDT 2009","@drdrew *gives a hug and a cookie* Hope you feel better! "
